num_iterations	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
1946	0.0338311818789592	0.149574709603826	16	1369	0.922963424712329	272			17.6300000000001	-0.000310786059229856		1.95600000000013	infill_ei	1.23399999999947	0.00591513098650504	0.923011519716169	292
2040	0.0556310673459454	0.732192574283789	15	1531	0.92290551951003	45			19.8809999999999	-0.00563542143012724		0.0930000000000746	infill_ei	0.607999999999947	0.0186887378816145	0.924651090320324	65
1867	0.0581843453769662	0.998016734301744	776	1683	0.922821692332414	87			18.7260000000001	-0.00188909953583658		0.239000000000033	infill_ei	0.730999999999995	0.00731478739549699	0.927594162953808	107
263	0.299757756753337	0.763346164063532	555	320	0.922820028870209	226			4.48199999999997	-0.000316913346392992		0.766999999999825	infill_ei	1.10900000000038	0.00474541214361823	0.925012842533135	246
1926	0.218463223883344	0.435044641729552	2046	1346	0.92280600493733	32			25.622	-0.00761259370473735		0.0769999999999982	infill_ei	0.538000000000011	0.0208224410418638	0.927200302016969	52
165	0.0879940689982069	0.654125282060834	275	1790	0.922805452740059	0			2.15499999999997				initdesign				19
943	0.27008886367758	0.999658715723102	1495	361	0.922730712699549	40			15.9699999999999	-0.00857231377981804		0.0790000000000646	infill_ei	0.586999999999989	0.0178988073869311	0.931329191550497	60
364	0.19057099865239	0.65893547652087	1159	1477	0.92270635909613	108			3.98300000000017	-0.00099326612036789		0.268999999999778	infill_ei	0.797000000000026	0.00591128371054896	0.926392571039873	128
1748	0.134174761307277	0.283395390845733	1374	900	0.922693897876968	298			18.6000000000004	-0.000146864570747499		1.82799999999952	infill_ei	1.31900000000041	0.00266522973094096	0.92707616586125	318
2038	0.0104799845845028	0.147427461853282	2037	1481	0.922610774421992	111			20.982	-0.00148468072010278		0.284000000000106	infill_ei	0.792999999999665	0.00829796022449143	0.925277762544806	131
2040	0.0749615015102232	0.100912534229393	353	1038	0.922581398378694	96			20.77	-0.00190277906393161		0.289999999999964	infill_ei	0.753999999999905	0.00898622602317952	0.925856310384175	116
1171	0.299879773159066	0.627593927645372	1736	521	0.922537292090622	256			15.6049999999996	-0.000247071906815		0.78400000000056	infill_ei	1.19300000000021	0.00293140929420387	0.927384150365033	276
91	0.299876638030946	0.720351571565989	1565	982	0.922530420492936	0			0.966999999999985				initdesign				12
2047	0.042315357133319	0.378978486736599	1666	1836	0.922517666905377	159			25.366	-0.00033909938969602		0.926000000000386	infill_ei	0.981000000000222	0.00560561777363051	0.923778309263011	179
2047	0.246636366749529	0.992659164086522	457	1280	0.922485095591494	219			19.1269999999995	-0.000138320104559729		1.08500000000004	infill_ei	1.08899999999994	0.00409016674291082	0.9244221700122	239
569	0.0556140788269963	0.767379665615351	9	1681	0.922471410071503	242			4.62899999999991	-0.000210383146896699		1.02199999999993	infill_ei	1.16899999999987	0.00421107739953826	0.925008756996603	262
1944	0.0716453886131065	0.854008515278608	2042	1665	0.922465486016308	50			20.317	-0.00423752843521215		0.123999999999796	infill_ei	0.62299999999982	0.0159058170692173	0.925167022585171	70
2042	0.27866469230559	0.353314671708653	53	1254	0.922454395972581	173			22.9569999999999	-0.000245010216038244		0.518000000000029	infill_ei	0.967999999999847	0.00557088701176491	0.922965241377447	193
684	0.287974877687916	0.100166371544775	8	274	0.922437172897511	146			6.58399999999983	-0.000600688492994112		0.476999999999862	infill_ei	0.910000000000309	0.00589008745175684	0.92504602189305	166
1219	0.0101044534714948	0.100750385273605	1483	793	0.922350234726187	214			12.5610000000006	-0.000232216626611305		0.904999999999745	infill_ei	1.08599999999933	0.0035299253165905	0.92633980487951	234
2044	0.110337064738647	0.999820596810809	1266	1609	0.922305428340527	240			17.442	-0.000350528235529043		0.681000000000495	infill_ei	1.14800000000014	0.00357313730985017	0.927036262071456	260
1251	0.249527206787048	0.322183666920525	2047	826	0.922262224626341	149			17.674	-0.000462841171914772		0.512000000000171	infill_ei	0.9050000000002	0.00478829815875929	0.925888702974117	169
605	0.158815220485236	0.998904925417344	202	1455	0.92226083434927	84			5.88499999999999	-0.00201021067893041		0.192000000000007	infill_ei	0.708999999999833	0.0110494498748539	0.923842683914902	104
1045	0.177850109477212	0.76826697243386	82	1	0.922254582042692	221			17.1859999999997	-0.000303453210059991		0.782999999999447	infill_ei	1.10100000000057	0.00287869653886891	0.927783357699274	241
497	0.299978700551143	0.570716248747169	1501	693	0.922245084742524	119			7.43100000000004	-0.00121503366512816		0.356000000000222	infill_ei	0.820999999999913	0.00564439287541602	0.927440804365076	139
348	0.27535446598301	0.999544286706577	839	1212	0.92222093372565	174			3.90200000000004	-0.000191231446348559		0.585999999999785	infill_ei	0.996000000000095	0.00594885700147175	0.921617446162521	194
1884	0.241155455474041	0.996526826631682	8	1707	0.922157883900528	23			17.924	-0.0106040307655006		0.0620000000000118	infill_ei	0.524000000000001	0.0346290084113629	0.921646537719998	43
1307	0.299804487896754	0.999614821215115	11	1356	0.922117408045839	193			11.6019999999999	-0.000150058207958471		0.588000000000193	infill_ei	1.02599999999984	0.00526743787683329	0.922331236654809	213
584	0.264285906098915	0.882094656227831	9	1906	0.92211414451323	133			5.69799999999987	-0.000606532928559872		0.373000000000047	infill_ei	0.864000000000033	0.0076955321145422	0.922034588377451	153
2045	0.29941213776799	0.544197538998188	653	725	0.922002429245505	231			27.9680000000008	-0.00024374330032685		0.654000000000451	infill_ei	1.12100000000009	0.00414506568531957	0.925419080194531	251
916	0.0860086940322489	0.394641287420549	29	1754	0.921953212280223	79			11.068	-0.00236333546159989		0.187999999999875	infill_ei	0.713000000000193	0.00948569354710167	0.926659753146253	99
1648	0.250567671264378	0.74056266921573	2018	1535	0.921890958214701	252			15.0290000000005	-0.000195992863550544		1.22900000000027	infill_ei	1.19799999999941	0.00425248144028946	0.924794038734245	272
258	0.123566818427355	0.308539901036883	985	1689	0.921799436372568	245			2.97900000000027	-0.000211622537257656		1.01299999999992	infill_ei	1.15000000000055	0.00426779377272506	0.924922229987835	265
1049	0.163193285578773	0.721743207248335	1378	1871	0.921770171530818	29			10.311	-0.00839941149319414		0.08299999999997	infill_ei	1.12099999999998	0.0186008682335548	0.93050966776334	49
1041	0.0342132039191538	0.648427230840896	735	2055	0.921703722305297	205			9.42299999999977	-0.000127997557565714		0.84900000000016	infill_ei	1.04800000000068	0.00443644694451176	0.923612625287904	225
1152	0.0617341316743516	0.335000577720411	1819	1503	0.921671801576203	180			13.009	-0.000203894584029264		0.619999999999891	infill_ei	0.987999999999829	0.00449829498735629	0.924440605408447	200
113	0.258849566748213	0.804623818744994	8	1566	0.921631422987815	218			1.38300000000072	-0.000214475299692827		0.979000000000269	infill_ei	1.09599999999955	0.00538431503357408	0.922963459454367	238
1541	0.298352699242645	0.318805553677284	916	278	0.921589808022495	61			23.7950000000001	-0.00281357454763738		0.133000000000038	infill_ei	0.651999999999816	0.00931278532756616	0.927984426682243	81
396	0.273633351100393	0.162120043599097	983	975	0.921494413299905	52			4.82500000000005	-0.0448181116151311		0.103000000000065	infill_ei	0.627999999999929	0.0487000922913438	0.968918305439548	72
1173	0.0141189801980719	0.994391443137434	11	1974	0.921451696610246	59			11.145	-0.00326915565056828		0.123999999999796	infill_ei	0.646999999999935	0.0169371963744081	0.921219875858632	79
2042	0.010039123025801	0.945078383695928	1457	2054	0.921426069423114	16			19.8970000000001	-0.0136022171446232		0.0550000000000637	infill_ei	0.497999999999934	0.0449005917937497	0.91663920992587	36
1993	0.293154486427319	0.999693510785697	1360	1429	0.921330427737013	85			20.818	-0.00265966591102217		0.205000000000155	infill_ei	0.730999999999995	0.0114721064250776	0.925410866630464	105
2044	0.299055998833802	0.107293961731664	1111	916	0.921321491455594	28			22.1470000000001	-0.00992372894605448		0.0670000000000073	infill_ei	0.541000000000054	0.0273077201793657	0.926628738240332	48
2047	0.262034037125921	0.100509225660555	17	627	0.921306175347068	80			22.7380000000001	-0.00291634363027545		0.169000000000096	infill_ei	0.701999999999998	0.00986456569500556	0.927713055083479	100
2047	0.0101200714433212	0.893339930591173	75	1799	0.921293893166682	183			16.7859999999996	-0.000240348282369474		0.679000000000087	infill_ei	0.987999999999829	0.00466807801733012	0.924502153100652	203
1112	0.29997122312733	0.996724334958719	371	743	0.921264867953379	26			13.2910000000001	-0.00854230305752052		0.0670000000000073	infill_ei	0.533999999999992	0.0266418796294451	0.92415686250598	46
2021	0.294680299021985	0.994971207605572	112	2114	0.921243704261487	175			17.531	-0.0002086871516649		0.492999999999938	infill_ei	0.978000000000065	0.00687674900811253	0.920088087014568	195
1901	0.299864700637475	0.999762365436203	1280	142	0.921215573340982	225			23.2579999999998	-0.000183379175003867		0.898000000000138	infill_ei	1.1260000000002	0.00413850464365705	0.924865045075851	245
2045	0.100237856902988	0.804948968066294	438	1995	0.921092618535934	65			18.5630000000001	-0.00383849211484523		0.1400000000001	infill_ei	0.667999999999893	0.0111238373855478	0.928698261364007	85
1813	0.295530185670938	0.984939864204587	978	1930	0.921090067550105	275			14.8209999999999	-0.000195761516791332		1.35699999999997	infill_ei	1.24200000000019	0.00538541194177871	0.92273689273569	295
1262	0.0674434147241066	0.97828308577934	1062	2105	0.921055324096029	267			10.4310000000005	-0.000116113585829445		0.815999999999804	infill_ei	1.21199999999953	0.0038576431342001	0.924556538447392	287
1232	0.22483251164569	0.100092387919596	1043	315	0.920989115494613	229			15.0969999999998	-0.000300355911307493		0.659999999999855	infill_ei	1.10800000000017	0.0036459151654205	0.926630265700964	249
711	0.0340190701003682	0.100730516971929	1113	1886	0.920980584847189	157			7.1210000000001	-0.000355841890884857		0.552000000000135	infill_ei	0.922000000000025	0.00835090379323579	0.919182942823136	177
354	0.221207715911629	0.453653219831224	1098	2057	0.92087388497391	105			4.48900000000003	-0.00111882912828756		0.269999999999982	infill_ei	0.774999999999636	0.00894439748463448	0.923000583671821	125
395	0.278380248600045	0.100392680372008	870	522	0.920822278879746	7			5.02199999999999	-0.0199430963240239		0.0510000000000446	infill_ei	0.483000000000004	0.0540357523831436	0.921592173959518	27
600	0.299825677806992	0.580562284315875	553	1562	0.920708979820866	37			7.04499999999996	-0.00669441351658686		0.0769999999999982	infill_ei	0.578999999999951	0.0202135972985007	0.925722427808912	57
370	0.283624420851376	0.434424472559312	2047	1639	0.920677110940334	246			4.43199999999979	-0.000203732935049979		0.898999999999433	infill_ei	1.1820000000007	0.00564962063103217	0.922345522758993	266
1371	0.133709420408441	0.100020133808957	1507	1609	0.920592338740698	66			13.9379999999999	-0.00412367512777995		0.121000000000095	infill_ei	0.661000000000058	0.0106812345717695	0.929675312966365	86
1576	0.233643664964486	0.999979580407931	2002	2047	0.920582623118149	198			14.0239999999999	-0.000108281087052229		0.755000000000109	infill_ei	1.03699999999981	0.0071499358784571	0.917596312261672	218
988	0.296998968968301	0.152817671172919	160	760	0.920522602968388	208			9.93900000000031	-0.000115996649655471		0.840000000000146	infill_ei	1.0649999999996	0.00444466169117723	0.923406580554756	228
959	0.153820898052794	0.111925571512799	2047	1753	0.920519008332863	255			8.40700000000015	-0.000338551203502574		0.79700000000048	infill_ei	1.18099999999959	0.00468646655208252	0.925265106113174	275
768	0.0715731468397583	0.864471247021348	304	2217	0.920487081380689	107			7.34799999999996	-0.00111715679425044		0.271000000000186	infill_ei	0.778999999999996	0.00805655238431415	0.924171700861195	127
2048	0.182164409137679	0.106922436525335	1796	1181	0.920416680110982	192			20.317	-0.000148930465925252		0.876999999999953	infill_ei	1.09099999999989	0.00447156822832566	0.923843756409637	212
425	0.167298604834965	0.590887368139161	17	1945	0.920244467466274	178			4.25700000000006	-0.000157620521222735		0.659000000000106	infill_ei	0.980000000000018	0.00398956937758053	0.924848284371744	198
1949	0.2995905569103	0.541863555748937	2048	1762	0.920212710799743	5			23.889	-0.022049650959931		0.0659999999999741	infill_ei	0.468000000000018	0.0711131131928214	0.911212362308545	25
1942	0.0605416830451775	0.100352964700907	2048	2046	0.92012272842838	58			18.0070000000001	-0.00361341210225598		0.242999999999938	infill_ei	1.16300000000001	0.0192909317022498	0.9196390561697	78
2022	0.0110398603463936	0.266422008771896	8	2077	0.920046259483636	170			21.0350000000003	-0.000411897117041118		0.436999999999898	infill_ei	0.944999999999709	0.00825931422679459	0.919917273363089	190
976	0.241220191861569	0.103890952553729	13	1314	0.919908830951625	4			10.383	-0.0230239564168526		0.0520000000000209	infill_ei	0.463000000000022	0.066185259939354	0.917840602655657	24
1822	0.29994560619193	0.783514137897178	424	1	0.919801492878384	39			22.1840000000001	-0.0090984900989969		0.0810000000000173	infill_ei	0.579000000000065	0.0199553153999017	0.930808084864864	59
1012	0.0101985879039695	0.100502131432105	179	1677	0.919791550492937	262			8.01600000000053	-0.000181102930809201		0.78899999999976	infill_ei	1.20700000000033	0.00548109502742094	0.922367116840789	282
850	0.299086969999511	0.103801326813516	2047	1148	0.919641832077405	68			8.92699999999991	-0.00335709828207641		0.144999999999982	infill_ei	0.667000000000144	0.0138548578788423	0.924879897383506	88
581	0.205992069853246	0.102071444825226	859	1774	0.919320981446712	161			5.60599999999977	-0.000288635166589053		0.458999999999833	infill_ei	0.923999999999978	0.0057226616819003	0.923136298199735	181
1562	0.299924779226361	0.220179615039108	2030	2083	0.918970387137131	233			15.9250000000002	-0.000217932104528761		1.06800000000021	infill_ei	1.11799999999948	0.00654204642105854	0.920855921800991	253
2034	0.193162882067621	0.425977887680366	2048	2200	0.918797072398307	151			24.0390000000002	-0.00043219275740361		0.556999999999789	infill_ei	0.907999999999902	0.00729298230703303	0.921741896086576	171
1053	0.153912662389766	0.26143999260839	583	2187	0.918630713998855	0			11.439				initdesign				10
84	0.219314967064974	0.998429409217745	25	2	0.918367643801927	25			1.40999999999997	-0.00950400856436667		0.07000000000005	infill_ei	0.538000000000011	0.0396163183470997	0.913853876183128	45
1740	0.0104372305594519	0.543679955478064	1180	2361	0.918354085221228	75			20.548	-0.00236067777880593		0.169999999999845	infill_ei	0.687000000000126	0.0122386592065857	0.923637366774163	95
1318	0.231209111161372	0.999469992555084	18	2404	0.918193441283959	250			11.0910000000003	-0.000345054992900098		1.46000000000004	infill_ei	1.18299999999999	0.00666909929166242	0.922033441663626	270
2041	0.293189019423255	0.689467581999335	1823	2364	0.917779782138425	69			19.1300000000001	-0.0030952581098981		0.149999999999864	infill_ei	0.67899999999986	0.0180498642272222	0.919307186030026	89
2045	0.0307074162463171	0.934507466920312	308	2509	0.917752822519195	33			19.138	-0.00722813708601633		0.0729999999999791	infill_ei	0.559999999999945	0.0326465675598497	0.914701312186224	53
996	0.299787323477251	0.460220151991721	259	2408	0.917702059634051	181			10.5059999999999	-0.000210874644557221		0.562999999999647	infill_ei	0.985000000000127	0.00753181055781258	0.918849573352427	201
514	0.180840847653981	0.703297639404533	11	2480	0.917569170413775	77			5.09899999999993	-0.00244999942134613		0.168999999999869	infill_ei	0.688000000000102	0.0161798465174214	0.919186093781984	97
43	0.18728478963694	0.170453826239824	2024	1578	0.917550488382042	8			0.841000000000008	-0.0185994838691372		0.0480000000000018	infill_ei	0.475999999999999	0.0527458280746586	0.919819838200848	28
625	0.0722574703670232	0.510570160096649	1967	2407	0.917484287523888	0			7.56999999999999				initdesign				15
2038	0.298598693837801	0.101223047764785	149	1907	0.917298068587263	55			19.489	-0.00408712224061283		0.144999999999982	infill_ei	0.638999999999896	0.0223611911333157	0.917652392291861	75
928	0.202099883353476	0.99947140114586	1179	2588	0.916942784480688	145			8.47700000000032	-0.00039747845115724		0.353000000000066	infill_ei	0.882999999999811	0.0100150262938746	0.916638888714648	165
1944	0.299992208534856	0.998732745385603	11	2663	0.916872967159786	114			17.6239999999998	-0.00087657611088228		0.287000000000262	infill_ei	0.800999999999931	0.0150482808307487	0.912171946010629	134
42	0.299530621532552	0.129262641872211	1347	1364	0.916460664297109	153			0.822999999999865	-0.000372192613881738		0.507000000000062	infill_ei	0.923999999999978	0.0075025748334484	0.920849492780861	173
1811	0.0549821766844623	0.996654796037734	2041	1	0.916074008863396	31			75.4290000000001	-0.00810666000481914		0.0730000000000928	infill_ei	0.552000000000021	0.0323434031017367	0.917530816907864	51
877	0.0889158164243736	0.215747405822272	1383	2500	0.91565151358433	179			8.99500000000035	-0.000211662101793552		0.592999999999847	infill_ei	0.979000000000269	0.00637088916368438	0.921095305074702	199
2045	0.264004556886469	0.10715193135089	10	2403	0.915341825280094	234			17.1800000000003	-0.000176573296121409		0.825000000000728	infill_ei	1.13799999999992	0.00818780287433755	0.916938624021666	254
266	0.299694481760523	0.10115704735835	1994	2324	0.915198609720498	99			3.16799999999989	-0.00136323082028759		0.239000000000033	infill_ei	0.772999999999911	0.0156332036695803	0.914695950027477	119
48	0.288261886308317	0.101223470134924	9	1848	0.915072991164918	67			0.790000000000191	-0.00432187119878361		0.159000000000106	infill_ei	0.673000000000002	0.0179566753297766	0.923296174569323	87
1504	0.22249026137357	0.801372962588346	463	3047	0.91456196814277	0			11.708				initdesign				13
2043	0.0914963219080211	0.951482204675086	2030	2736	0.91450546344542	57			18.6089999999999	-0.0032717728205767		0.146999999999935	infill_ei	0.642000000000053	0.0204947920380216	0.916967317324488	77
2046	0.297315339399611	0.152229405917774	994	2942	0.91445386151208	278			17.9090000000006	-0.000306345538826913		1.58100000000013	infill_ei	1.3110000000006	0.0102084951552136	0.915091204570473	298
150	0.0100880535750165	0.912009469932536	1274	517	0.914217333676523	2			2.04599999999999	-0.025836107436223		0.0600000000000023	infill_ei	0.45799999999997	0.0757740676264437	0.915665854984846	22
552	0.0986781200028488	0.998088780180342	2047	3125	0.914057943081991	27			5.548	-0.00885320066095718		0.0769999999999982	infill_ei	0.550000000000068	0.0388411732461152	0.912808070189343	47
113	0.28641721262123	0.999800745963382	171	3172	0.913618033125667	123			1.39300000000003	-0.000849962810406671		0.369999999999891	infill_ei	0.826000000000022	0.0143795806062841	0.91306544057616	143
615	0.29246741998501	0.619374966910874	2041	2883	0.913526464791845	82			6.70900000000006	-0.00203286780786437		0.201000000000022	infill_ei	0.70900000000006	0.0175901550795831	0.915490057103951	102
692	0.0283277937621705	0.999986523635759	123	2844	0.913327741200722	236			6.09499999999935	-0.000135070115537453		0.853000000000066	infill_ei	1.13700000000063	0.00959617167117898	0.912970841701662	256
1958	0.281123819996345	0.408322519453106	2048	3132	0.913297687237888	206			20.0349999999999	-0.000138287335890253		0.806999999999789	infill_ei	1.05500000000029	0.00878505639086622	0.914827901281387	226
2039	0.232873323730951	0.10549391827619	2043	2708	0.91253260191849	30			19.254	-0.00858973148005244		0.07000000000005	infill_ei	0.541999999999916	0.0420872548418544	0.908433571891315	50
690	0.0859580694878255	0.524252253376346	514	3188	0.912464021755302	257			7.11499999999978	-0.000106944800879778		0.895000000000437	infill_ei	1.19399999999951	0.00831233303936142	0.914994384061951	277
2046	0.268548934221252	0.997791978896441	378	3389	0.91231220651039	171			16.0750000000003	-0.000243391249243299		0.639000000000124	infill_ei	0.966000000000349	0.00946510009856789	0.915562376349236	191
680	0.299856469022263	0.998125805870942	1295	3164	0.912115995051249	265			5.6260000000002	-0.000158488078056795		0.855999999999767	infill_ei	1.19899999999961	0.00692585478994752	0.919170770294397	285
2048	0.0108739708475271	0.993735956763324	1134	3140	0.912076937581923	134			17.7620000000002	-0.000681039007905739		0.307999999999993	infill_ei	0.860000000000127	0.0113242368200694	0.916750235391989	154
2001	0.298150508661775	0.982699427647281	1958	3557	0.911842032897649	24			17.7520000000001	-0.00996180540528612		0.0629999999999882	infill_ei	0.535999999999945	0.0454474573487953	0.908939265872976	44
1486	0.0428666613760969	0.999386226223075	15	3334	0.911823456024213	70			11.5409999999999	-0.00279544987279187		0.152000000000044	infill_ei	0.700000000000046	0.0221870311250123	0.912798735794241	90
1153	0.167755244179551	0.675631774395988	1602	3362	0.911781302351985	90			10.2810000000002	-0.00174463817458744		0.208999999999833	infill_ei	0.740999999999985	0.0123076904670011	0.921280331642036	110
8	0.252087358957579	0.997466490249322	8	546	0.911562671235282	63			0.44399999999996	-0.0034239038995019		0.134999999999991	infill_ei	0.65300000000002	0.0145521765278811	0.924335499159915	83
1945	0.0118279573729668	0.143297068613007	2021	2971	0.91155778775168	273			17.549	-0.000169783619485413		1.42799999999988	infill_ei	1.24000000000069	0.0112548088359632	0.910286696278345	293
2047	0.0103326307062343	0.344776995973117	1927	3388	0.911364308055951	11			22.86	-0.0159381815965539		0.0480000000000018	infill_ei	0.478999999999985	0.0641852942014899	0.902468756553222	31
248	0.268382824888715	0.353499907260523	1013	3306	0.911203597433079	0			2.364				initdesign				5
315	0.137694881399752	0.901255639212013	697	3610	0.910950591711236	0			2.53800000000001				initdesign				1
2043	0.187688300100942	0.367206441104105	39	3640	0.910705261977368	48			22.431	-0.00435327661080264		0.150000000000091	infill_ei	0.627999999999929	0.0300235720504722	0.909197820524948	68
509	0.170264185966573	0.100764261215599	2047	3126	0.910592928968835	135			5.07400000000007	-0.000601356613742213		0.402999999999793	infill_ei	0.869000000000142	0.0136549250306497	0.911988958676893	155
2044	0.0294781802794888	0.999516629104413	1084	3934	0.909813775814285	53			16.704	-0.00405297273480745		0.134000000000015	infill_ei	0.624000000000024	0.0323375841106146	0.904852989730329	73
1642	0.0106590717033774	0.999756392930416	2047	3587	0.909661231353147	182			13.0450000000001	-0.000250558870951613		0.791999999999916	infill_ei	0.992999999999938	0.0112416278832506	0.912112000904131	202
927	0.299925567809898	0.999597771942374	110	3847	0.909640714406685	91			7.2940000000001	-0.00173738699041326		0.182000000000016	infill_ei	0.728000000000066	0.020754808310239	0.909249957475209	111
2045	0.299862303588746	0.499441420002652	339	4073	0.909403875323977	196			20.6549999999997	-0.000134214591826425		0.797000000000026	infill_ei	1.02599999999984	0.0105659291964543	0.910792559187696	216
2043	0.0144807071111555	0.762279838875782	19	3834	0.909312936280054	284			14.1149999999998	-0.000195680857885975		1.01699999999983	infill_ei	1.29500000000007	0.00864712696689077	0.916364593884443	304
2034	0.299379549987145	0.100855820311	10	3188	0.908757845651715	130			18.904	-0.000849396690450612		0.298000000000229	infill_ei	0.856999999999971	0.0172935949769146	0.908092574525141	150
8	0.298843856380961	0.999972421950213	853	2314	0.908296764858921	9			0.435999999999979	-0.0176780843005892		0.0600000000000023	infill_ei	0.482000000000028	0.0602473345922982	0.910893362247019	29
2047	0.182951776168279	0.998997816624428	2045	4090	0.908150778274959	186			13.951	-0.000191788073115553		0.811000000000149	infill_ei	1	0.0115108899774283	0.91029200636048	206
2048	0.0110602333942847	0.100802029537519	690	3347	0.907241919424161	288			16.0209999999997	-0.000131307671392806		1.77800000000025	infill_ei	1.27999999999975	0.0108562852895422	0.910048869304074	308
990	0.0981532305230129	0.821107264407333	10	4218	0.907122048944823	184			7.02999999999975	-0.000128398055763548		0.594000000000051	infill_ei	0.999000000000251	0.0130859853150852	0.904838012013537	204
2048	0.274905196786422	0.99519622365572	21	4345	0.9060498770435	47			15.7429999999999	-0.00497761396223972		0.0880000000001928	infill_ei	0.611999999999853	0.0417909017011776	0.896302828595801	67
2002	0.299242378281556	0.112414255296277	2048	3642	0.905976524139498	176			17.2219999999998	-0.000267021041471203		0.538000000000011	infill_ei	0.988000000000284	0.0132214699876477	0.908363359627188	196
857	0.239663715015336	0.999241959712724	839	4368	0.905575638241208	220			5.94799999999941	-0.000286847584423301		0.63799999999992	infill_ei	1.10699999999997	0.0114507229205375	0.912342477497956	240
1426	0.191426638446106	0.766652803140176	1926	4653	0.905566222488469	0			9.773				initdesign				4
1584	0.252401674888457	0.20118434130129	1383	4135	0.905283532723152	0			16.237				initdesign				20
2040	0.0106617972012779	0.103944211498601	51	4065	0.903627445170022	156			18.8069999999998	-0.000348507924502462		0.394999999999982	infill_ei	0.938000000000102	0.0197418116498889	0.896451269288537	176
2048	0.0758018008471801	0.107666326230253	2041	4512	0.903546703790532	155			19.884	-0.000434713105577221		0.602000000000317	infill_ei	0.929999999999836	0.0179369072189349	0.901918137790591	175
890	0.299315650370394	0.16646560303365	21	4590	0.903137326700694	127			8.73799999999983	-0.000862166982991088		0.382999999999811	infill_ei	0.869000000000142	0.022414166014125	0.89906222066385	147
2043	0.0100218845473715	0.997171671784366	248	4592	0.90266632936839	238			14.2109999999993	-0.000235933584040515		1.23799999999937	infill_ei	1.14100000000053	0.0171475615038631	0.899181615310322	258
1751	0.122255601260733	0.302294793251743	813	4930	0.901966391801192	0			16.424				initdesign				2
2047	0.293372792343882	0.102306711067814	2033	5417	0.901936237031673	35			18.909	-0.007738579659654		0.0729999999999791	infill_ei	0.58400000000006	0.0469542592018067	0.899788612156515	55
873	0.22475217056506	0.482186784714092	8	5339	0.901819651133566	190			8.8439999999996	-0.000125345233608261		0.679000000000087	infill_ei	1.00800000000027	0.0129949397335294	0.904930987272833	210
974	0.146325682849551	0.227394303810788	2046	5422	0.901059534990091	254			8.69800000000032	-0.000146294149258821		0.810999999999694	infill_ei	1.1840000000002	0.012157810884544	0.907596929253354	274
1726	0.299987011310131	0.78622093961494	632	5143	0.900769223313866	101			13.6610000000001	-0.00133388888509588		0.27599999999984	infill_ei	0.768000000000029	0.021853858487132	0.904633581389167	121
10	0.221399242967713	0.370523890776764	2045	2633	0.900765693115183	230			0.479000000000269	-0.000130746442257702		1.07800000000043	infill_ei	1.11999999999989	0.00938473651624698	0.913314467621064	250
2048	0.155970780244308	0.825346049308307	193	5586	0.900498978631982	266			12.4929999999995	-0.000140294735156716		1.15400000000045	infill_ei	1.22900000000027	0.0149188802849707	0.901032080702945	286
2048	0.0888477975251447	0.372532924167515	2047	5760	0.899761080833162	211			20.2879999999996	-0.000102150541839764		0.82799999999952	infill_ei	1.07200000000012	0.0143107477065203	0.900758426350153	231
726	0.210761810569083	0.975081499675743	1241	5522	0.899623597673221	0			5.78899999999999				initdesign				18
848	0.280707207004735	0.585466403995994	362	5820	0.898033066066764	227			7.40800000000036	-0.000195614573540038		0.543000000000575	infill_ei	1.11200000000008	0.00971422943018376	0.914170022346676	247
110	0.298825993672908	0.104625002213806	9	5664	0.897842386451157	19			1.17200000000003	-0.0132931260060008		0.0610000000000355	infill_ei	0.509999999999991	0.0544603811696892	0.906677153029131	39
11	0.010167624134759	0.436960264635128	67	1119	0.897126732299953	22			0.447999999999979	-0.0101023466660024		0.0670000000000073	infill_ei	0.536000000000058	0.0377580287630143	0.917379001818649	42
2046	0.0103177093508673	0.82195629757034	2030	5272	0.896767665877588	76			16.74	-0.00250077838075463		0.163000000000011	infill_ei	0.698000000000093	0.0315530397426915	0.897576680139779	96
12	0.287446865998021	0.987550262589497	2045	3781	0.896277773165771	163			0.469000000000051	-0.000332316962261079		0.559000000000197	infill_ei	0.94399999999996	0.0175377576100092	0.900739643981124	183
1174	0.160909285017436	0.582848961699657	924	5982	0.896195783308556	0			9.43000000000001				initdesign				3
1081	0.202957445354628	0.100357712348897	222	6064	0.895790155805799	292			8.67799999999988	-0.000264084622044275		1.06700000000001	infill_ei	1.30199999999968	0.010729676703637	0.913392066160923	312
454	0.279036235054964	0.184282863140301	345	6587	0.89573651094307	0			4.17600000000002				initdesign				14
2030	0.284256358855	0.101685826193763	18	6246	0.895215563298906	44			19.22	-0.00703683478840299		0.08400000000006	infill_ei	0.61200000000008	0.0370664896962207	0.909124959578034	64
2035	0.23655898895812	0.978337953155878	8	6818	0.893692997564285	97			15.0729999999999	-0.00223475892777297		0.296000000000049	infill_ei	0.757000000000062	0.0257109638128085	0.904816323717505	117
13	0.26037121480002	0.999084905396677	30	4790	0.893598926594731	131			0.447000000000116	-0.000728643947444335		0.315000000000055	infill_ei	0.84900000000016	0.0235012419886879	0.895284391581169	151
1262	0.0110876385593656	0.101286223612903	1423	5549	0.892774032896353	125			11.2240000000002	-0.000768496799179305		0.315000000000055	infill_ei	0.833999999999833	0.0183975023540069	0.905296733024983	145
